dataset,metric,number_of_variants,ft_percentage,boost,mistake_type,mistake_percentage,shapiro,normally_distributed,ttest,ttest_significant,wilcoxon,wilcoxon_significant
dia,recall,5,20,False,SwappedFeature,25,0.005856362660259008,False,1.0,False,0.9999991333466779,False
dia,recall,5,20,False,SwappedFeature,50,6.777276907345397e-05,False,1.0,False,0.9999991333466779,False
dia,recall,5,20,False,SwappedFeature,75,0.06242084886455253,True,1.0,False,0.9999991333466779,False
dia,recall,5,20,False,SwappedFeature,100,3.328130688287854e-06,False,1.0,False,0.9999991349814353,False
dia,recall,5,20,True,SwappedCondition,25,1.4428060432396886e-05,False,0.9999999976159426,False,1.0,False
dia,recall,5,20,True,SwappedCondition,50,4.691715180057681e-06,False,0.9999999997524553,False,1.0,False
dia,recall,5,20,True,SwappedCondition,75,0.00012496130677817278,False,1.0,False,1.0,False
dia,recall,5,20,True,SwappedCondition,100,0.20884067211782315,True,0.9999999995359651,False,1.0,False
dia,recall,5,20,True,ErroneousConjunction,25,0.000401677861855931,False,1.0,False,1.0,False
dia,recall,5,20,True,ErroneousConjunction,50,5.389496344530981e-06,False,0.9999999999999243,False,1.0,False
dia,recall,5,20,True,ErroneousConjunction,75,5.280846839445007e-06,False,0.999999999999263,False,1.0,False
dia,recall,5,20,True,ErroneousConjunction,100,0.05041735795079234,True,0.9999999999999992,False,1.0,False
dia,recall,5,20,True,SwappedFeature,25,1.2729939303668164e-06,False,0.9999999999983087,False,1.0,False
dia,recall,5,20,True,SwappedFeature,50,2.3022846193162247e-06,False,0.9999999999995078,False,1.0,False
dia,recall,5,20,True,SwappedFeature,75,1.8472948417311164e-06,False,0.9999999999791961,False,1.0,False
dia,recall,5,20,True,SwappedFeature,100,0.02560521005577152,False,0.9999999999999998,False,1.0,False
dia,recall,5,25,False,SwappedCondition,25,0.0008793337757054654,False,1.0,False,1.0,False
dia,recall,5,25,False,SwappedCondition,50,2.9641423424218276e-07,False,1.0,False,0.9999991333466779,False
dia,recall,5,25,False,SwappedCondition,75,0.00011136413059427606,False,1.0,False,1.0,False
dia,recall,5,25,False,SwappedCondition,100,0.5906018385710707,True,0.9999999999999994,False,1.0,False
dia,recall,5,25,False,ErroneousConjunction,25,0.004075012534346504,False,1.0,False,0.9999991338918834,False
dia,recall,5,25,False,ErroneousConjunction,50,0.001990321306050657,False,1.0,False,0.9999991349814353,False
dia,recall,5,25,False,ErroneousConjunction,75,0.026261619684730425,False,1.0,False,0.9999991338918834,False
dia,recall,5,25,False,ErroneousConjunction,100,0.00023384358353641205,False,1.0,False,0.9999991382432266,False
dia,recall,5,25,False,SwappedFeature,25,9.496028849527685e-05,False,1.0,False,0.9999991344368026,False
dia,recall,5,25,False,SwappedFeature,50,0.004164904689027547,False,1.0,False,0.9999991333466779,False
dia,recall,5,25,False,SwappedFeature,75,0.0010013662996538333,False,1.0,False,0.9999991333466779,False
dia,recall,5,25,False,SwappedFeature,100,6.15377844114832e-05,False,1.0,False,0.9999991349814353,False
dia,recall,5,25,True,SwappedCondition,25,0.0047764519847415,False,1.0,False,1.0,False
dia,recall,5,25,True,SwappedCondition,50,0.03557129927357408,False,1.0,False,1.0,False
dia,recall,5,25,True,SwappedCondition,75,3.657291991954157e-05,False,0.9999999999994587,False,1.0,False
dia,recall,5,25,True,SwappedCondition,100,0.5065619769002156,True,0.9999999999993412,False,1.0,False
dia,recall,5,25,True,ErroneousConjunction,25,3.7334642384746354e-05,False,1.0,False,0.9999991338918834,False
dia,recall,5,25,True,ErroneousConjunction,50,1.2075420661437493e-06,False,0.9999999999999891,False,1.0,False
dia,recall,5,25,True,ErroneousConjunction,75,5.591955126148821e-06,False,1.0,False,1.0,False
dia,recall,5,25,True,ErroneousConjunction,100,0.010118742236497592,False,0.9999999999999999,False,1.0,False
dia,recall,5,25,True,SwappedFeature,25,2.1597114210436495e-05,False,0.9999999999999996,False,0.9999991333466779,False
dia,recall,5,25,True,SwappedFeature,50,0.010829149085303757,False,1.0,False,1.0,False
dia,recall,5,25,True,SwappedFeature,75,3.912999533918684e-06,False,0.9999999999999986,False,1.0,False
dia,recall,5,25,True,SwappedFeature,100,0.001793515581059622,False,0.9999999999999998,False,1.0,False
dia,recall,7,5,False,SwappedCondition,25,0.002542847723329643,False,0.9999999999948387,False,0.999995854426124,False
dia,recall,7,5,False,SwappedCondition,50,0.015131940318068297,False,0.9999999999987286,False,1.0,False
dia,recall,7,5,False,SwappedCondition,75,0.07974539441700376,True,1.0,False,0.9999991333466779,False
dia,recall,7,5,False,SwappedCondition,100,0.004146980294397951,False,1.0,False,0.9999991333466779,False
dia,recall,7,5,False,ErroneousConjunction,25,6.811766930264824e-06,False,1.0,False,0.9999981065587443,False
dia,recall,7,5,False,ErroneousConjunction,50,0.0017756058731449177,False,1.0,False,0.9999991333466779,False
dia,recall,7,5,False,ErroneousConjunction,75,0.2477782375956813,True,1.0,False,0.9999991338918834,False
dia,recall,7,5,False,ErroneousConjunction,100,0.022704707560974646,False,1.0,False,0.9999991338918834,False
dia,recall,7,5,False,SwappedFeature,25,6.7430182351673185e-06,False,1.0,False,0.9999981065587443,False
dia,recall,7,5,False,SwappedFeature,50,0.0008664384422308233,False,1.0,False,0.9999991333466779,False
dia,recall,7,5,False,SwappedFeature,75,0.06510326743928524,True,1.0,False,0.9999991338918834,False
dia,recall,7,5,False,SwappedFeature,100,1.0394262547682172e-07,False,1.0,False,0.9999991344368026,False
dia,recall,7,5,True,SwappedCondition,25,4.081965967166862e-06,False,0.9997590938870153,False,0.9999971969417363,False
dia,recall,7,5,True,SwappedCondition,50,0.0002675250992714431,False,0.999992963248386,False,1.0,False
dia,recall,7,5,True,SwappedCondition,75,0.02278996015756789,False,0.9999999910569062,False,1.0,False
dia,recall,7,5,True,SwappedCondition,100,0.35315764302131536,True,0.9999999999993405,False,1.0,False
dia,recall,7,5,True,ErroneousConjunction,25,2.7333059593126864e-07,False,0.9995144446451598,False,0.9999981051902792,False
dia,recall,7,5,True,ErroneousConjunction,50,4.7412788346360333e-07,False,0.9999297889319364,False,1.0,False
dia,recall,7,5,True,ErroneousConjunction,75,0.009048125011476461,False,0.999999991237953,False,1.0,False
dia,recall,7,5,True,ErroneousConjunction,100,0.05088389247599154,True,0.9999999999999996,False,1.0,False
dia,recall,7,5,True,SwappedFeature,25,4.442875531330118e-08,False,0.9987487804769775,False,0.9999981051902792,False
dia,recall,7,5,True,SwappedFeature,50,7.641958128082589e-06,False,0.9999855587531504,False,1.0,False
dia,recall,7,5,True,SwappedFeature,75,0.008615405998671747,False,0.999999944908886,False,1.0,False
dia,recall,7,5,True,SwappedFeature,100,0.03080980217959983,False,0.9999999999999838,False,1.0,False
dia,recall,7,10,False,SwappedCondition,25,0.1181992322217904,True,0.9999999999999385,False,0.9999987193211256,False
dia,recall,7,10,False,SwappedCondition,50,3.9605689846358376e-07,False,1.0,False,0.9999987201833946,False
dia,recall,7,10,False,SwappedCondition,75,0.01780620113113967,False,1.0,False,0.9999991333466779,False
dia,recall,7,10,False,SwappedCondition,100,0.24485055514510484,True,0.999999999999998,False,1.0,False
dia,recall,7,10,False,ErroneousConjunction,25,0.2264619863489013,True,1.0,False,0.9999991333466779,False
dia,recall,7,10,False,ErroneousConjunction,50,0.12973746537507047,True,1.0,False,0.9999991338918834,False
dia,recall,7,10,False,ErroneousConjunction,75,0.00013290958926637803,False,1.0,False,0.9999991333466779,False
dia,recall,7,10,False,ErroneousConjunction,100,0.0002398280680758118,False,1.0,False,0.9999991333466779,False
dia,recall,7,10,False,SwappedFeature,25,0.0014066190015558546,False,1.0,False,0.9999991333466779,False
dia,recall,7,10,False,SwappedFeature,50,7.12027460185181e-07,False,1.0,False,0.9999991338918834,False
dia,recall,7,10,False,SwappedFeature,75,0.0006988325439692989,False,1.0,False,0.9999991333466779,False
dia,recall,7,10,False,SwappedFeature,100,3.63927253867277e-08,False,1.0,False,0.9999991333466779,False
dia,recall,7,10,True,SwappedCondition,25,1.9637600917629513e-06,False,0.9999771354732994,False,0.9999987184583746,False
dia,recall,7,10,True,SwappedCondition,50,4.633567758930814e-06,False,0.9999994894493066,False,0.9999987184583746,False
dia,recall,7,10,True,SwappedCondition,75,5.692037344997812e-07,False,0.9999983225800861,False,1.0,False
dia,recall,7,10,True,SwappedCondition,100,0.5277111381051383,True,0.999999999999122,False,1.0,False
dia,recall,7,10,True,ErroneousConjunction,25,2.7782600220715016e-06,False,0.9999956386397315,False,1.0,False
dia,recall,7,10,True,ErroneousConjunction,50,6.242847299738471e-06,False,0.9999999569689046,False,1.0,False
dia,recall,7,10,True,ErroneousConjunction,75,0.0008145924890093897,False,0.9999999997556147,False,1.0,False
dia,recall,7,10,True,ErroneousConjunction,100,0.0007185289243161308,False,0.9999999999999994,False,1.0,False
dia,recall,7,10,True,SwappedFeature,25,7.766488305533173e-07,False,0.9999998450418859,False,1.0,False
dia,recall,7,10,True,SwappedFeature,50,3.0256371903579103e-07,False,0.9999998502030039,False,0.9999991333466779,False
dia,recall,7,10,True,SwappedFeature,75,0.002069714799709008,False,0.999999997623605,False,1.0,False
dia,recall,7,10,True,SwappedFeature,100,0.002038102067356337,False,0.9999999999999942,False,1.0,False
dia,recall,7,15,False,SwappedCondition,25,0.013975370686730573,False,0.9999999999999994,False,0.9999991333466779,False
dia,recall,7,15,False,SwappedCondition,50,0.00025785061056674853,False,1.0,False,1.0,False
dia,recall,7,15,False,SwappedCondition,75,0.005418050885380935,False,1.0,False,1.0,False
dia,recall,7,15,False,SwappedCondition,100,0.8471193833307902,True,0.9999999999999788,False,1.0,False
dia,recall,7,15,False,ErroneousConjunction,25,0.04830085988678968,False,1.0,False,0.9999991338918834,False
dia,recall,7,15,False,ErroneousConjunction,50,0.0015921257655610323,False,1.0,False,0.999999135525782,False
dia,recall,7,15,False,ErroneousConjunction,75,6.730686756784445e-07,False,1.0,False,0.9999991344368026,False
dia,recall,7,15,False,ErroneousConjunction,100,2.208032524301299e-06,False,1.0,False,0.999999135525782,False
dia,recall,7,15,False,SwappedFeature,25,4.2324542840928956e-05,False,1.0,False,0.9999991344368026,False
dia,recall,7,15,False,SwappedFeature,50,2.9347606609109395e-05,False,1.0,False,0.9999991338918834,False
dia,recall,7,15,False,SwappedFeature,75,1.3163364536205556e-07,False,1.0,False,0.9999991344368026,False
dia,recall,7,15,False,SwappedFeature,100,3.0121440167273365e-06,False,1.0,False,0.9999991338918834,False
dia,recall,7,15,True,SwappedCondition,25,9.594031348402333e-09,False,0.9999338234217523,False,0.9999991333466779,False
dia,recall,7,15,True,SwappedCondition,50,2.1201025740221958e-05,False,0.9999999978714155,False,1.0,False
dia,recall,7,15,True,SwappedCondition,75,0.0010357299209453428,False,0.9999999987627036,False,1.0,False
dia,recall,7,15,True,SwappedCondition,100,0.5678835223207377,True,0.9999999999997945,False,1.0,False
dia,recall,7,15,True,ErroneousConjunction,25,1.3773178410924401e-05,False,0.9999999999976228,False,0.9999991333466779,False
dia,recall,7,15,True,ErroneousConjunction,50,0.016362496033447915,False,0.9999999999999984,False,0.9999991333466779,False
dia,recall,7,15,True,ErroneousConjunction,75,0.00010059670530628955,False,0.9999999999259253,False,1.0,False
dia,recall,7,15,True,ErroneousConjunction,100,0.00014539314147093017,False,1.0,False,1.0,False
dia,recall,7,15,True,SwappedFeature,25,1.7386211320635973e-08,False,0.9999976631788767,False,1.0,False
dia,recall,7,15,True,SwappedFeature,50,1.6895602603770867e-06,False,0.9999999999774147,False,1.0,False
dia,recall,7,15,True,SwappedFeature,75,0.00045660794815534437,False,0.9999999999040107,False,1.0,False
dia,recall,7,15,True,SwappedFeature,100,0.01962849234435025,False,1.0,False,1.0,False
dia,recall,7,20,False,SwappedCondition,25,0.041408479557278256,False,1.0,False,0.9999991333466779,False
dia,recall,7,20,False,SwappedCondition,50,0.005495571780585333,False,1.0,False,1.0,False
dia,recall,7,20,False,SwappedCondition,75,0.00018709153516080807,False,1.0,False,0.9999991333466779,False
dia,recall,7,20,False,SwappedCondition,100,0.002952261555166933,False,0.9999999999999999,False,1.0,False
dia,recall,7,20,False,ErroneousConjunction,25,0.0015101074079238415,False,1.0,False,0.9999991338918834,False
dia,recall,7,20,False,ErroneousConjunction,50,0.0013494324537028821,False,1.0,False,0.9999991333466779,False
dia,recall,7,20,False,ErroneousConjunction,75,0.11959162502914705,True,1.0,False,0.9999991333466779,False
dia,recall,7,20,False,ErroneousConjunction,100,0.0010932430252005782,False,1.0,False,0.9999991441965038,False
dia,recall,7,20,False,SwappedFeature,25,0.003926912875968245,False,1.0,False,0.9999991333466779,False
dia,recall,7,20,False,SwappedFeature,50,6.182220658020073e-05,False,1.0,False,0.9999991333466779,False
dia,recall,7,20,False,SwappedFeature,75,3.4721859967979563e-06,False,1.0,False,0.9999991338918834,False
dia,recall,7,20,False,SwappedFeature,100,6.355856584660482e-06,False,1.0,False,0.9999991338918834,False
dia,recall,7,20,True,SwappedCondition,25,0.020476196929315776,False,0.9999999999999988,False,0.9999991333466779,False
dia,recall,7,20,True,SwappedCondition,50,0.0002717107327769232,False,0.9999999999999636,False,1.0,False
dia,recall,7,20,True,SwappedCondition,75,0.009955561684907516,False,0.9999999999792767,False,1.0,False
dia,recall,7,20,True,SwappedCondition,100,0.008654069447323835,False,0.9999999999992121,False,1.0,False
dia,recall,7,20,True,ErroneousConjunction,25,9.835218177774163e-09,False,0.9999999833394558,False,0.9999991338918834,False
dia,recall,7,20,True,ErroneousConjunction,50,1.0430543878316185e-06,False,0.9999999998541832,False,0.9999991333466779,False
dia,recall,7,20,True,ErroneousConjunction,75,0.003513046642755987,False,0.9999999999997974,False,1.0,False
dia,recall,7,20,True,ErroneousConjunction,100,0.000543268751579172,False,1.0,False,1.0,False
dia,recall,7,20,True,SwappedFeature,25,1.1304920035726896e-07,False,0.9999999327752805,False,1.0,False
dia,recall,7,20,True,SwappedFeature,50,2.453770186720903e-06,False,0.9999999999999558,False,1.0,False
dia,recall,7,20,True,SwappedFeature,75,2.64792944248566e-05,False,0.9999999999990947,False,1.0,False
dia,recall,7,20,True,SwappedFeature,100,0.0008463737621285767,False,1.0,False,0.9999991333466779,False
dia,recall,7,25,False,SwappedCondition,25,0.10605040409779581,True,1.0,False,0.9999991333466779,False
dia,recall,7,25,False,SwappedCondition,50,0.041365080019418264,False,1.0,False,0.9999991333466779,False
dia,recall,7,25,False,SwappedCondition,75,0.0035556746059119504,False,1.0,False,1.0,False
dia,recall,7,25,False,SwappedCondition,100,0.26944975455084563,True,0.9999999999999754,False,1.0,False
dia,recall,7,25,False,ErroneousConjunction,25,3.7914521626049394e-06,False,1.0,False,0.999999135525782,False
dia,recall,7,25,False,ErroneousConjunction,50,0.033057426676336335,False,1.0,False,0.9999991338918834,False
dia,recall,7,25,False,ErroneousConjunction,75,0.04980873161573505,False,1.0,False,0.9999991344368026,False
dia,recall,7,25,False,ErroneousConjunction,100,0.03448385042275921,False,1.0,False,0.9999991441965038,False
dia,recall,7,25,False,SwappedFeature,25,0.004602988885945858,False,1.0,False,0.9999991333466779,False
dia,recall,7,25,False,SwappedFeature,50,8.223223166772555e-06,False,1.0,False,0.999999135525782,False
dia,recall,7,25,False,SwappedFeature,75,2.7733097927343453e-07,False,1.0,False,0.9999991338918834,False
dia,recall,7,25,False,SwappedFeature,100,1.3698091987357693e-08,False,1.0,False,0.9999991387858587,False
dia,recall,7,25,True,SwappedCondition,25,0.003753506693716852,False,0.9999999999999996,False,0.9999991333466779,False
dia,recall,7,25,True,SwappedCondition,50,0.43609895708471114,True,1.0,False,1.0,False
dia,recall,7,25,True,SwappedCondition,75,0.12339359943572237,True,0.999999999999996,False,1.0,False
dia,recall,7,25,True,SwappedCondition,100,0.5416559285109931,True,0.9999999999994785,False,1.0,False
dia,recall,7,25,True,ErroneousConjunction,25,5.478172237160404e-06,False,1.0,False,0.9999991349814353,False
dia,recall,7,25,True,ErroneousConjunction,50,3.739997368465085e-07,False,0.9999999999963461,False,1.0,False
dia,recall,7,25,True,ErroneousConjunction,75,0.0037123835407386675,False,1.0,False,1.0,False
dia,recall,7,25,True,ErroneousConjunction,100,0.00011537843845993728,False,1.0,False,1.0,False
dia,recall,7,25,True,SwappedFeature,25,9.075306136618947e-07,False,0.9999999999999981,False,1.0,False
dia,recall,7,25,True,SwappedFeature,50,0.0006447754541876687,False,1.0,False,1.0,False
